ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-21 23:40,773.52,550.0,0.0,0.0,0.0,0.0,25.0,20.0,0.03,1.3437532812499997
2026-09-21 23:40,773.52,555.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,1.3125034374999998
2026-09-21 23:40,773.52,565.0,0.0,0.0,0.0,0.0,51.0,0.0,0.02,1.2500037499999999
2026-09-21 23:40,773.52,570.0,0.0,0.0,0.0,0.0,170.0,0.0,0.01,1.21875390625
2026-09-21 23:40,773.52,590.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,1.09375453125
2026-09-21 23:40,773.52,595.0,0.0,0.0,0.0,0.0,35.0,0.0,0.05,1.0625046875000002
2026-09-21 23:40,773.52,610.0,0.0,0.0,152.73,1.000005,1.0,0.0,0.07,0.9687503125
2026-09-21 23:40,773.52,615.0,0.0,0.0,0.0,0.0,30.0,0.0,0.01,0.937500625
2026-09-21 23:40,773.52,620.0,0.0,0.0,0.0,0.0,150.0,100.0,0.01,0.9062509375
2026-09-21 23:40,773.52,625.0,0.0,0.0,0.0,0.0,62.0,56.0,0.08,0.87500125
2026-09-21 23:40,773.52,630.0,0.0,0.0,0.0,0.0,31.0,1.0,0.01,0.8437515624999999
2026-09-21 23:40,773.52,635.0,0.0,0.0,0.0,0.0,5.0,0.0,0.05,0.8125018749999999
2026-09-21 23:40,773.52,640.0,0.0,0.0,0.0,0.0,759.0,1.0,0.07,0.7812521875
2026-09-21 23:40,773.52,645.0,0.0,0.0,117.4,0.851563984375,52.0,206.0,0.01,0.7500025
2026-09-21 23:40,773.52,650.0,0.0,0.0,0.0,0.0,275.0,403.0,0.01,0.7187528125
2026-09-21 23:40,773.52,655.0,0.0,0.0,107.42,0.7500025,249.0,1.0,0.01,0.6875031250000001
2026-09-21 23:40,773.52,660.0,0.0,0.0,102.41,0.7500025,116.0,0.0,0.02,0.6562534375000001
2026-09-21 23:40,773.52,665.0,0.0,0.0,0.0,0.0,214.0,24.0,0.03,0.6250037500000001
2026-09-21 23:40,773.52,670.0,0.0,0.0,0.0,0.0,341.0,61.0,0.03,0.5937540625000001
2026-09-21 23:40,773.52,675.0,0.0,0.0,0.0,0.0,299.0,1000.0,0.02,0.5625043750000001
2026-09-21 23:40,773.52,680.0,0.0,0.0,0.0,0.0,364.0,21.0,0.02,0.5468795312500001
2026-09-21 23:40,773.52,685.0,0.0,0.0,0.0,0.0,109.0,1.0,0.02,0.51562984375
2026-09-21 23:40,773.52,690.0,0.0,0.0,0.0,0.0,1185.0,1000.0,0.01,0.51562984375
2026-09-21 23:40,773.52,695.0,4.0,86.0,77.49,0.523442265625,154.0,67.0,0.03,0.48438015625
2026-09-21 23:40,773.52,700.0,48.0,94.0,74.17,0.9775392871093751,529.0,308.0,0.01,0.45313046875
2026-09-21 23:40,773.52,705.0,36.0,90.0,70.15,0.9251716467285156,227.0,248.0,0.01,0.42188078125
2026-09-21 23:40,773.52,710.0,31.0,78.0,63.86,0.8713391772460937,689.0,1193.0,0.01,0.39063109375
2026-09-21 23:40,773.52,715.0,15.0,184.0,58.82,0.770510107421875,186.0,909.0,0.01,0.38672488281249995
2026-09-21 23:40,773.52,716.0,17.0,224.0,57.88,0.7543969873046875,122.0,100.0,0.02,0.38281867187499996
2026-09-21 23:40,773.52,717.0,2.0,493.0,56.78,0.7438990454101562,16.0,204.0,0.05,0.37500625
2026-09-21 23:40,773.52,718.0,47.0,547.0,55.8,0.7392604199218749,181.0,7.0,0.05,0.3711000390625
2026-09-21 23:40,773.52,719.0,1.0,260.0,55.35,0.7287624780273438,362.0,3.0,0.02,0.3632876171875
2026-09-21 23:40,773.52,720.0,5.0,368.0,54.38,0.7182645361328125,856.0,418.0,0.01,0.35547519531249994
2026-09-21 23:40,773.52,721.0,1.0,73.0,52.87,0.7077665942382813,217.0,1018.0,0.02,0.35156898437499995
2026-09-21 23:40,773.52,722.0,0.0,5.0,51.81,1.0000000000000003e-05,21264.0,508.0,0.01,0.3437565625
2026-09-21 23:40,773.52,723.0,1.0,26.0,51.33,1.0000000000000003e-05,322.0,163.0,0.02,0.33789724609375
2026-09-21 23:40,773.52,724.0,2.0,27.0,50.17,1.0000000000000003e-05,383.0,83.0,0.02,0.3320379296875
2026-09-21 23:40,773.52,725.0,8.0,40.0,48.74,1.0000000000000003e-05,17120.0,1385.0,0.01,0.3242255078124999
2026-09-21 23:40,773.52,726.0,0.0,23.0,47.8,1.0000000000000003e-05,566.0,120.0,0.02,0.32031929687499994
2026-09-21 23:40,773.52,727.0,1.0,13.0,46.84,1.0000000000000003e-05,360.0,505.0,0.01,0.31250687499999996
2026-09-21 23:40,773.52,728.0,2.0,23.0,45.91,1.0000000000000003e-05,734.0,486.0,0.01,0.30664755859375
2026-09-21 23:40,773.52,729.0,7.0,3.0,43.95,1.0000000000000003e-05,749.0,2609.0,0.01,0.3007882421875
2026-09-21 23:40,773.52,730.0,22.0,20.0,43.42,1.0000000000000003e-05,1394.0,7301.0,0.01,0.2929758203124999
2026-09-21 23:40,773.52,731.0,6.0,16.0,28.63,1.0000000000000003e-05,416.0,4436.0,0.01,0.2890696093749999
2026-09-21 23:40,773.52,732.0,8.0,6.0,40.44,1.0000000000000003e-05,612.0,2151.0,0.02,0.28125718749999995
2026-09-21 23:40,773.52,733.0,0.0,0.0,0.0,0.0,6149.0,1993.0,0.01,0.27539787109374997
2026-09-21 23:40,773.52,734.0,3.0,11.0,32.62,1.0000000000000003e-05,415.0,3924.0,0.01,0.2695385546875
2026-09-21 23:40,773.52,735.0,14.0,3.0,39.44,1.0000000000000003e-05,1140.0,4004.0,0.02,0.2617261328125
2026-09-21 23:40,773.52,736.0,24.0,72.0,24.18,1.0000000000000003e-05,592.0,4299.0,0.02,0.257819921875
2026-09-21 23:40,773.52,737.0,6.0,20.0,23.15,1.0000000000000003e-05,739.0,7163.0,0.01,0.2500075
2026-09-21 23:40,773.52,738.0,4.0,57.0,29.95,1.0000000000000003e-05,417.0,808.0,0.02,0.24414818359375
2026-09-21 23:40,773.52,739.0,29.0,120.0,33.01,1.0000000000000003e-05,793.0,1363.0,0.03,0.23828886718749998
2026-09-21 23:40,773.52,740.0,75.0,48.0,33.27,1.0000000000000003e-05,10912.0,11021.0,0.01,0.2304764453125
2026-09-21 23:40,773.52,741.0,4.0,2.0,26.74,1.0000000000000003e-05,622.0,7971.0,0.01,0.22461712890624996
2026-09-21 23:40,773.52,742.0,3.0,1.0,24.66,1.0000000000000003e-05,817.0,7509.0,0.02,0.21875781249999998
2026-09-21 23:40,773.52,743.0,1.0,1.0,23.98,0.12500875,959.0,825.0,0.02,0.22266402343749997
2026-09-21 23:40,773.52,744.0,12.0,13.0,22.48,0.12500875,780.0,481.0,0.02,0.21680470703125
2026-09-21 23:40,773.52,745.0,19.0,265.0,29.26,0.12500875,11720.0,499.0,0.02,0.20899228515624996
2026-09-21 23:40,773.52,746.0,34.0,3.0,26.69,0.12500875,1182.0,1217.0,0.02,0.20313296874999998
2026-09-21 23:40,773.52,747.0,21.0,15.0,27.29,0.12500875,809.0,1129.0,0.03,0.196297099609375
2026-09-21 23:40,773.52,748.0,16.0,15.0,25.95,0.12500875,862.0,273.0,0.03,0.18946123046875002
2026-09-21 23:40,773.52,749.0,3.0,3.0,22.02,0.12500875,536.0,811.0,0.03,0.18360191406249998
2026-09-21 23:40,773.52,750.0,208.0,70.0,23.51,0.062509375,6058.0,9577.0,0.02,0.1757894921875
2026-09-21 23:40,773.52,751.0,27.0,84.0,22.9,0.062509375,440.0,7447.0,0.03,0.16993017578125003
2026-09-21 23:40,773.52,752.0,455.0,111.0,22.18,0.14258669921875,1044.0,768.0,0.03,0.16309430664062502
2026-09-21 23:40,773.52,753.0,239.0,30.0,20.45,0.13672738281250002,721.0,530.0,0.03,0.16211775390625
2026-09-21 23:40,773.52,754.0,300.0,166.0,20.54,0.13086806640624998,899.0,1586.0,0.03,0.15528188476562502
2026-09-21 23:40,773.52,755.0,1365.0,875.0,18.43,0.12500875,2935.0,4175.0,0.04,0.148446015625
2026-09-21 23:40,773.52,756.0,280.0,65.0,17.59,0.117196328125,2224.0,2540.0,0.04,0.14063359375
2026-09-21 23:40,773.52,757.0,667.0,272.0,17.34,0.12207909179687501,1461.0,1998.0,0.04,0.13868048828125001
2026-09-21 23:40,773.52,758.0,1057.0,1719.0,15.39,0.11524322265625,1665.0,6990.0,0.05,0.13086806640624998
2026-09-21 23:40,773.52,759.0,2260.0,1826.0,14.35,0.11524322265625,2165.0,3758.0,0.04,0.1274501318359375
2026-09-21 23:40,773.52,760.0,1938.0,1546.0,13.44,0.10743080078125,2933.0,9562.0,0.06,0.11963770996093749
2026-09-21 23:40,773.52,761.0,2199.0,2567.0,12.44,0.1054776953125,2242.0,7010.0,0.07,0.1176846044921875
2026-09-21 23:40,773.52,762.0,2947.0,1727.0,11.58,0.10157148437499999,1336.0,10150.0,0.08,0.1098721826171875
2026-09-21 23:40,773.52,763.0,2086.0,1926.0,10.59,0.0991301025390625,729.0,7123.0,0.09,0.10596597167968749
2026-09-21 23:40,773.52,764.0,1666.0,2685.0,9.32,0.09571216796875001,457.0,14431.0,0.11,0.10132734619140624
2026-09-21 23:40,773.52,765.0,5106.0,4195.0,8.54,0.09107354248046876,1545.0,27872.0,0.14,0.0971769970703125
