ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-24 18:40,740.46,450.0,0.0,0.0,0.0,0.0,1311.0,21.0,0.01,1.9375003125
2026-09-24 18:40,740.46,455.0,0.0,0.0,0.0,0.0,374.0,154.0,0.01,1.875000625
2026-09-24 18:40,740.46,460.0,0.0,0.0,0.0,0.0,469.0,122.0,0.01,1.8437507812499998
2026-09-24 18:40,740.46,465.0,0.0,0.0,0.0,0.0,387.0,10.0,0.01,1.8125009374999999
2026-09-24 18:40,740.46,470.0,0.0,0.0,0.0,0.0,237.0,10.0,0.01,1.75000125
2026-09-24 18:40,740.46,475.0,0.0,0.0,0.0,0.0,170.0,40.0,0.02,1.75000125
2026-09-24 18:40,740.46,480.0,0.0,0.0,0.0,0.0,355.0,234.0,0.01,1.6875015625
2026-09-24 18:40,740.46,485.0,0.0,0.0,0.0,0.0,13224.0,22.0,0.01,1.65625171875
2026-09-24 18:40,740.46,490.0,3.0,10.0,228.85,1.99609376953125,1034.0,779.0,0.01,1.625001875
2026-09-24 18:40,740.46,495.0,0.0,0.0,0.0,0.0,557.0,250.0,0.01,1.5625021874999998
2026-09-24 18:40,740.46,500.0,11.0,4.0,241.62,2.189457651367187,181.0,12.0,0.01,1.5312523437499999
2026-09-24 18:40,740.46,505.0,0.0,5.0,214.27,1.9296878515625,152.0,600.0,0.02,1.5000025
2026-09-24 18:40,740.46,510.0,5.0,5.0,219.79,1.9062504687500001,52.0,1.0,0.02,1.46875265625
2026-09-24 18:40,740.46,515.0,0.0,0.0,227.24,1.8398445507812498,1107.0,25.0,0.01,1.4375028125
2026-09-24 18:40,740.46,520.0,0.0,0.0,227.67,2.2138716528320304,374.0,30.0,0.02,1.3750031249999999
2026-09-24 18:40,740.46,525.0,0.0,0.0,222.69,1.7695324023437498,195.0,10.0,0.01,1.3750031249999999
2026-09-24 18:40,740.46,530.0,0.0,0.0,0.0,0.0,437.0,54.0,0.01,1.3125034374999998
2026-09-24 18:40,740.46,535.0,0.0,10.0,172.49,1.6796891015625,1491.0,198.0,0.01,1.2812535937499998
2026-09-24 18:40,740.46,540.0,2.0,2.0,200.85,1.6367205664062499,682.0,195.0,0.01,1.2500037499999999
2026-09-24 18:40,740.46,545.0,0.0,0.0,170.5,1.5937520312499998,749.0,10.0,0.01,1.21875390625
2026-09-24 18:40,740.46,550.0,0.0,0.0,0.0,0.0,1110.0,195.0,0.01,1.1875040625
