ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-22 18:17,774.01,550.0,0.0,0.0,0.0,0.0,27.0,1.0,0.01,1.3437532812499997
2026-09-22 18:17,774.01,560.0,0.0,0.0,0.0,0.0,60.0,0.0,0.02,1.2812535937499998
2026-09-22 18:17,774.01,565.0,0.0,0.0,0.0,0.0,10.0,0.0,0.02,1.2500037499999999
2026-09-22 18:17,774.01,570.0,0.0,0.0,192.35,2.36084394165039,10.0,0.0,0.02,1.21875390625
2026-09-22 18:17,774.01,575.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,1.1875040625
2026-09-22 18:17,774.01,580.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,1.15625421875
2026-09-22 18:17,774.01,585.0,0.0,0.0,0.0,0.0,2.0,0.0,0.05,1.125004375
2026-09-22 18:17,774.01,590.0,0.0,0.0,0.0,0.0,30.0,0.0,0.04,1.09375453125
2026-09-22 18:17,774.01,600.0,0.0,0.0,162.38,2.033452182006836,52.0,0.0,0.04,1.0312548437500002
2026-09-22 18:17,774.01,605.0,0.0,0.0,157.34,1.9785157324218752,40.0,0.0,0.04,0.98437515625
2026-09-22 18:17,774.01,610.0,0.0,0.0,152.39,1.927734736328125,200.0,0.0,0.01,0.9687503125
2026-09-22 18:17,774.01,615.0,0.0,0.0,147.37,1.8845220617675782,216.0,200.0,0.01,0.937500625
2026-09-22 18:17,774.01,620.0,0.0,0.0,142.39,1.829834835205078,69.0,69.0,0.01,0.9062509375
2026-09-22 18:17,774.01,625.0,0.0,0.0,137.37,1.7607433837890625,159.0,143.0,0.02,0.87500125
2026-09-22 18:17,774.01,630.0,0.0,0.0,132.37,1.710450666503906,132.0,1.0,0.01,0.8437515624999999
2026-09-22 18:17,774.01,635.0,0.0,0.0,127.41,1.6584489733886718,20.0,1.0,0.01,0.8125018749999999
2026-09-22 18:17,774.01,640.0,0.0,0.0,122.73,1.5673849755859375,35.0,25.0,0.07,0.7812521875
2026-09-22 18:17,774.01,645.0,0.0,0.0,117.42,1.5412620593261717,1.0,0.0,0.08,0.7500025
2026-09-22 18:17,774.01,650.0,1.0,2.0,124.16,1.4934107360839843,531.0,10.0,0.02,0.7187528125
2026-09-22 18:17,774.01,655.0,0.0,0.0,107.43,1.4453152734375,57.0,0.0,0.03,0.6875031250000001
2026-09-22 18:17,774.01,660.0,0.0,0.0,102.41,1.3874542346191405,113.0,10.0,0.01,0.6562534375000001
2026-09-22 18:17,774.01,665.0,0.0,0.0,97.44,1.3393587719726558,706.0,71.0,0.02,0.6250037500000001
2026-09-22 18:17,774.01,670.0,0.0,0.0,0.0,0.0,265.0,135.0,0.01,0.5937540625000001
2026-09-22 18:17,774.01,675.0,0.0,0.0,0.0,0.0,420.0,3.0,0.01,0.5625043750000001
2026-09-22 18:17,774.01,680.0,0.0,0.0,0.0,0.0,147.0,51.0,0.01,0.5468795312500001
2026-09-22 18:17,774.01,685.0,0.0,2.0,86.85,1.1257367932128908,1540.0,3.0,0.02,0.51562984375
2026-09-22 18:17,774.01,690.0,1.0,18.0,82.98,1.0732468212890627,1503.0,1500.0,0.01,0.51562984375
2026-09-22 18:17,774.01,695.0,12.0,44.0,78.3,1.0205127099609377,176.0,120.0,0.02,0.48438015625
2026-09-22 18:17,774.01,700.0,94.0,24.0,73.54,0.9450689086914061,346.0,35.0,0.02,0.45313046875
2026-09-22 18:17,774.01,705.0,95.0,30.0,68.38,0.8928233374023438,136.0,219.0,0.01,0.42188078125
2026-09-22 18:17,774.01,710.0,25.0,22.0,63.39,0.8500991552734375,1413.0,146.0,0.01,0.398443515625
