ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-25 21:44,771.3,500.0,0.0,268.0,270.69,3.3867202832031245,2482.0,6.0,0.01,2.3750040624999995
2026-09-25 21:44,771.3,505.0,0.0,0.0,0.0,0.0,759.0,1.0,0.01,2.3125042187499996
2026-09-25 21:44,771.3,510.0,0.0,0.0,0.0,0.0,210.0,23.0,0.01,2.2500043749999996
2026-09-25 21:44,771.3,515.0,0.0,0.0,0.0,0.0,78.0,1.0,0.02,2.2500043749999996
2026-09-25 21:44,771.3,520.0,0.0,103.0,250.65,3.0937522656249996,645.0,600.0,0.02,2.1875045312499997
2026-09-25 21:44,771.3,525.0,0.0,0.0,0.0,0.0,99.0,26.0,0.01,2.1250046874999997
2026-09-25 21:44,771.3,530.0,0.0,0.0,0.0,0.0,18140.0,2.0,0.01,2.0625048437499998
2026-09-25 21:44,771.3,535.0,0.0,0.0,0.0,0.0,109.0,17.0,0.01,2.000005
2026-09-25 21:44,771.3,540.0,0.0,0.0,0.0,0.0,506.0,410.0,0.01,1.96875015625
2026-09-25 21:44,771.3,545.0,0.0,0.0,0.0,0.0,81.0,16.0,0.01,1.9375003125
2026-09-25 21:44,771.3,550.0,0.0,79.0,220.83,1.875000625,237.0,39.0,0.01,1.875000625
2026-09-25 21:44,771.3,555.0,0.0,68.0,215.75,2.6406283984375003,247.0,110.0,0.01,1.8125009374999999
2026-09-25 21:44,771.3,560.0,0.0,0.0,0.0,0.0,1150.0,10.0,0.01,1.8125009374999999
2026-09-25 21:44,771.3,565.0,0.0,8.0,205.85,2.5117224707031247,24.0,4.0,0.01,1.75000125
2026-09-25 21:44,771.3,570.0,0.0,54.0,201.24,1.6875015625,76.0,22.0,0.01,1.6875015625
2026-09-25 21:44,771.3,575.0,0.0,89.0,196.25,1.625001875,157.0,12.0,0.01,1.65625171875
2026-09-25 21:44,771.3,580.0,0.0,93.0,191.25,2.3222698193359372,196.0,27.0,0.01,1.625001875
2026-09-25 21:44,771.3,585.0,39.0,67.0,185.81,2.3203166992187496,52.0,5.0,0.01,1.5625021874999998
2026-09-25 21:44,771.3,590.0,0.0,29.0,180.81,2.2578168554687497,362.0,38.0,0.01,1.5000025
