ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-22 22:26,287.15,220.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03,1.625001875
2026-09-22 22:26,287.15,225.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,1.5000025
2026-09-22 22:26,287.15,230.0,30.0,30.0,54.97,1.5937520312499998,0.0,0.0,0.0,0.0
2026-09-22 22:26,287.15,235.0,1.0,0.0,48.96,1.421877890625,2.0,0.0,0.04,1.2500037499999999
2026-09-22 22:26,287.15,240.0,5.0,5.0,45.6,1.3359408203124996,61.0,61.0,0.07,1.125004375
2026-09-22 22:26,287.15,245.0,0.0,0.0,0.0,0.0,212.0,4.0,0.02,1.000005
2026-09-22 22:26,287.15,250.0,2.0,2.0,36.0,0.98437515625,481.0,9.0,0.01,0.87500125
2026-09-22 22:26,287.15,255.0,0.0,0.0,0.0,0.0,1678.0,2.0,0.01,0.7812521875
2026-09-22 22:26,287.15,260.0,0.0,0.0,0.0,0.0,1816.0,1.0,0.03,0.6562534375000001
2026-09-22 22:26,287.15,261.0,1.0,27.0,25.57,0.86132951171875,705.0,480.0,0.01,0.6250037500000001
2026-09-22 22:26,287.15,262.0,0.0,0.0,0.0,0.0,1674.0,446.0,0.01,0.6093789062500001
2026-09-22 22:26,287.15,263.0,1.0,25.0,23.57,0.5937540625000001,1202.0,1.0,0.01,0.5937540625000001
2026-09-22 22:26,287.15,264.0,3.0,35.0,22.55,0.6640658593750002,422.0,1.0,0.01,0.5625043750000001
2026-09-22 22:26,287.15,265.0,0.0,48.0,21.58,0.6250037500000001,289.0,5.0,0.01,0.5312546875
2026-09-22 22:26,287.15,266.0,0.0,69.0,20.53,0.5937540625000001,365.0,47.0,0.02,0.51562984375
2026-09-22 22:26,287.15,267.0,0.0,256.0,20.42,0.570316796875,538.0,23.0,0.01,0.500005
2026-09-22 22:26,287.15,267.5,0.0,254.0,19.97,0.5585981640625001,5853.0,5855.0,0.01,0.51562984375
2026-09-22 22:26,287.15,268.0,1.0,69.0,18.54,0.5468795312500001,5948.0,6172.0,0.01,0.500005
2026-09-22 22:26,287.15,269.0,1.0,15.0,17.57,0.5195360546875,197.0,62.0,0.01,0.48438015625
2026-09-22 22:26,287.15,270.0,2.0,11.0,16.54,0.507817421875,3657.0,39.0,0.01,0.45313046875
2026-09-22 22:26,287.15,271.0,0.0,20.0,15.57,0.6171913281250001,207.0,8.0,0.01,0.42969320312500003
2026-09-22 22:26,287.15,272.0,1.0,10.0,14.78,0.585941640625,190.0,20.0,0.01,0.4062559375
2026-09-22 22:26,287.15,272.5,5.0,1.0,15.22,0.56836369140625,205.0,1.0,0.01,0.39063109375
2026-09-22 22:26,287.15,273.0,2.0,11.0,13.83,0.55273884765625,1318.0,30.0,0.01,0.38281867187499996
2026-09-22 22:26,287.15,274.0,46.0,29.0,13.16,0.49609878906250005,1130.0,5.0,0.01,0.35938140625
2026-09-22 22:26,287.15,275.0,449.0,95.0,12.36,0.48730981445312505,620.0,100.0,0.01,0.335944140625
2026-09-22 22:26,287.15,276.0,320.0,87.0,11.39,0.43945873046875,146.0,3.0,0.01,0.304694453125
2026-09-22 22:26,287.15,277.0,316.0,13.0,9.45,0.4062559375,1319.0,33.0,0.01,0.28125718749999995
2026-09-22 22:26,287.15,277.5,137.0,5.0,9.23,0.397466962890625,1922.0,41.0,0.01,0.273444765625
2026-09-22 22:26,287.15,278.0,325.0,13.0,8.74,0.38086556640624997,714.0,27.0,0.01,0.257819921875
2026-09-22 22:26,287.15,279.0,82.0,7.0,8.24,0.34668622070312494,2116.0,1420.0,0.01,0.23438265625
2026-09-22 22:26,287.15,280.0,115.0,17.0,7.2,0.29395237304687494,1686.0,1098.0,0.06,0.20703917968749996
2026-09-22 22:26,287.15,281.0,210.0,223.0,6.2,0.266608896484375,1113.0,2199.0,0.01,0.179695703125
2026-09-22 22:26,287.15,282.0,72.0,26.0,5.2,0.23731231445312498,2247.0,1494.0,0.01,0.1562584375
2026-09-22 22:26,287.15,282.5,134.0,42.0,4.7,0.20899228515624996,1127.0,741.0,0.01,0.1445398046875
2026-09-22 22:26,287.15,283.0,363.0,474.0,4.27,0.19678537597656248,1663.0,2881.0,0.01,0.1289149609375
2026-09-22 22:26,287.15,284.0,402.0,662.0,3.3,0.1562584375,1735.0,13517.0,0.01,0.10157148437499999
2026-09-22 22:26,287.15,285.0,1195.0,1504.0,2.27,0.118172880859375,2460.0,33736.0,0.01,0.07422800781250001
2026-09-22 22:26,287.15,286.0,3262.0,23531.0,1.23,0.07764594238281251,2210.0,86194.0,0.01,0.04493142578125
2026-09-22 22:26,287.15,287.0,3675.0,88507.0,0.27,0.02930658203125,765.0,105779.0,0.02,0.017099672851562504
2026-09-22 22:26,287.15,288.0,7677.0,179812.0,0.01,0.037119003906249996,1735.0,54516.0,0.78,0.04493142578125
2026-09-22 22:26,287.15,289.0,5082.0,101960.0,0.01,0.062509375,115.0,4821.0,1.34,0.08594664062500001
2026-09-22 22:26,287.15,290.0,4590.0,31568.0,0.01,0.0898528515625,377.0,23073.0,2.75,0.13868048828125001
2026-09-22 22:26,287.15,291.0,1563.0,10522.0,0.01,0.117196328125,1.0,644.0,3.47,0.159188095703125
2026-09-22 22:26,287.15,292.0,1481.0,1334.0,0.01,0.14063359375,74.0,223.0,4.2,0.19727365234375
2026-09-22 22:26,287.15,293.0,567.0,596.0,0.01,0.16797707031250003,0.0,33.0,5.69,0.22266402343749997
2026-09-22 22:26,287.15,294.0,316.0,1751.0,0.01,0.1914143359375,16.0,38.0,6.88,0.273444765625
2026-09-22 22:26,287.15,295.0,466.0,223.0,0.01,0.21875781249999998,0.0,51.0,8.32,0.28321029296874994
2026-09-22 22:26,287.15,296.0,95.0,29.0,0.01,0.242195078125,0.0,32.0,9.32,0.32813171874999997
2026-09-22 22:26,287.15,297.0,80.0,2.0,0.01,0.26563234375,0.0,15.0,9.25,0.35742830078125
2026-09-22 22:26,287.15,298.0,505.0,1.0,0.01,0.2890696093749999,0.0,5.0,10.25,0.38672488281249995
2026-09-22 22:26,287.15,299.0,41.0,10.0,0.01,0.31250687499999996,0.0,3.0,12.14,0.41602146484374997
2026-09-22 22:26,287.15,300.0,218.0,6.0,0.01,0.32813171874999997,0.0,4.0,12.79,0.44336494140625
2026-09-22 22:26,287.15,301.0,24.0,1.0,0.01,0.35156898437499995,0.0,4.0,13.74,0.47070841796875
2026-09-22 22:26,287.15,302.0,1051.0,36.0,0.01,0.37500625,0.0,10.0,15.45,0.49805189453125004
2026-09-22 22:26,287.15,303.0,2134.0,30.0,0.01,0.398443515625,0.0,12.0,16.41,0.52539537109375
2026-09-22 22:26,287.15,304.0,27.0,57.0,0.01,0.42188078125,0.0,11.0,17.36,0.5410202148437502
2026-09-22 22:26,287.15,305.0,472.0,10.0,0.01,0.437505625,0.0,0.0,0.0,0.0
2026-09-22 22:26,287.15,307.0,3.0,0.0,0.02,0.48438015625,0.0,0.0,0.0,0.0
2026-09-22 22:26,287.15,310.0,110.0,0.0,0.04,0.51562984375,0.0,0.0,0.0,0.0
