ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-24 18:40,281.67,225.0,1.0,0.0,62.46,1.640626796875,0.0,0.0,0.0,0.0
2026-09-24 18:40,281.67,235.0,0.0,0.0,0.0,0.0,7.0,0.0,0.02,1.125004375
2026-09-24 18:40,281.67,240.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03,1.000005
2026-09-24 18:40,281.67,245.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.9062509375
2026-09-24 18:40,281.67,250.0,4.0,1.0,30.69,1.0351610742187503,253.0,1.0,0.01,0.7812521875
2026-09-24 18:40,281.67,255.0,0.0,0.0,0.0,0.0,231.0,4.0,0.02,0.6562534375000001
2026-09-24 18:40,281.67,260.0,2.0,3.0,20.51,1.0000000000000003e-05,235.0,157.0,0.01,0.5312546875
2026-09-24 18:40,281.67,261.0,5.0,11.0,18.79,0.6250037500000001,493.0,435.0,0.02,0.51562984375
2026-09-24 18:40,281.67,262.0,1.0,13.0,17.84,0.6718782812500002,1686.0,1529.0,0.02,0.523442265625
2026-09-24 18:40,281.67,263.0,0.0,0.0,0.0,0.0,1896.0,1752.0,0.01,0.500005
2026-09-24 18:40,281.67,264.0,0.0,0.0,0.0,0.0,513.0,319.0,0.01,0.476567734375
2026-09-24 18:40,281.67,265.0,0.0,17.0,14.57,0.6357458300781251,714.0,392.0,0.02,0.45313046875
2026-09-24 18:40,281.67,266.0,0.0,0.0,0.0,0.0,663.0,1.0,0.01,0.42188078125
2026-09-24 18:40,281.67,267.0,0.0,0.0,0.0,0.0,23.0,3.0,0.01,0.398443515625
2026-09-24 18:40,281.67,267.5,1.0,10.0,12.7,0.49219257812500006,233.0,1.0,0.01,0.39063109375
2026-09-24 18:40,281.67,268.0,0.0,0.0,0.0,0.0,7.0,4.0,0.02,0.37500625
2026-09-24 18:40,281.67,269.0,8.0,17.0,10.83,0.41992767578125,90.0,5.0,0.02,0.35156898437499995
2026-09-24 18:40,281.67,270.0,1.0,12.0,11.61,1.0000000000000003e-05,325.0,5.0,0.02,0.32813171874999997
2026-09-24 18:40,281.67,271.0,1.0,1.0,10.12,0.39649041015625003,971.0,4.0,0.01,0.29688203124999996
2026-09-24 18:40,281.67,272.0,3.0,2.0,10.46,1.0000000000000003e-05,578.0,281.0,0.01,0.273444765625
2026-09-24 18:40,281.67,272.5,6.0,1.0,7.74,1.0000000000000003e-05,279.0,600.0,0.01,0.2617261328125
2026-09-24 18:40,281.67,273.0,0.0,4.0,6.24,1.0000000000000003e-05,924.0,991.0,0.01,0.2500075
2026-09-24 18:40,281.67,274.0,14.0,24.0,7.4,1.0000000000000003e-05,362.0,333.0,0.01,0.22266402343749997
2026-09-24 18:40,281.67,275.0,423.0,90.0,5.8,0.242195078125,1605.0,681.0,0.01,0.195320546875
2026-09-24 18:40,281.67,276.0,11.0,100.0,5.0,1.0000000000000003e-05,1295.0,4865.0,0.01,0.17188328125000002
2026-09-24 18:40,281.67,277.0,40.0,544.0,4.4,0.20606262695312497,1568.0,4978.0,0.01,0.1601646484375
2026-09-24 18:40,281.67,277.5,7.0,35.0,3.45,1.0000000000000003e-05,440.0,6174.0,0.01,0.1445398046875
2026-09-24 18:40,281.67,278.0,30.0,705.0,3.32,0.15430533203125002,911.0,42424.0,0.02,0.1289149609375
2026-09-24 18:40,281.67,279.0,282.0,10988.0,2.3,0.159188095703125,1263.0,100277.0,0.02,0.10743080078125
2026-09-24 18:40,281.67,280.0,245.0,45252.0,1.47,1.0000000000000003e-05,4632.0,159016.0,0.04,0.08301698242187502
2026-09-24 18:40,281.67,281.0,390.0,109571.0,0.81,0.07081007324218751,1626.0,128269.0,0.15,0.0669038623046875
2026-09-24 18:40,281.67,282.0,580.0,109129.0,0.22,0.060800407714843754,2714.0,31015.0,0.7,0.09302664794921875
2026-09-24 18:40,281.67,282.5,1415.0,39059.0,0.11,0.07227490234375,966.0,3919.0,1.3,0.12549702636718751
2026-09-24 18:40,281.67,283.0,1694.0,27912.0,0.06,0.07520456054687502,2348.0,2338.0,1.62,0.12500875
2026-09-24 18:40,281.67,284.0,1573.0,23327.0,0.01,0.0898528515625,1672.0,469.0,2.38,0.1211025390625
2026-09-24 18:40,281.67,285.0,2466.0,8192.0,0.01,0.1054776953125,1312.0,182.0,3.43,0.20557435058593748
2026-09-24 18:40,281.67,286.0,3205.0,4501.0,0.01,0.132821171875,624.0,160.0,4.74,0.3110420458984374
2026-09-24 18:40,281.67,287.0,5405.0,3114.0,0.01,0.1601646484375,765.0,53.0,5.62,0.28516339843749994
